"Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES"
"NBXCENDCRMOHRM-RWHLJFHHNA-O,CHEMBL342370,43,N,2.68,chembl20,29849,9606,ACHE,30,[C@]1(C[N+](C)(C)CCO1)(C=2C=CC(NC(=O)C)=CC2)O"
"NTYSPJOKYWFNJE-UHFFFAOYNA-N,86287985,43,A,5.63451,pubchem,1126620,9606,ACHE,30,FC1=CC(C(=O)C=2C=CC(CN3CCC(CC3)CCO)=CC2)=CC=C1O"
"NXILGHWRUOGXIB-UHFFFAOYNA-N,CHEMBL1642971,43,N,4.77,chembl20,699906,9606,ACHE,30,C1=C[N+](CC[N+]2=CC=C(C=C2)C(C)(C)C)=CC=C1C(C)(C)C"
"NPZKLBFCTYVTBS-MPIMZMORNA-N,9996081,43,A,6.92082,pubchem,241080,9606,ACHE,30,N1(CCC(CC1)CCC=2NN=C3C2C=CC=C3)CC4=CC=CC=C4"
"NJRCJWGDCROWEJ-QWOVJGMINA-N,CHEMBL407320,43,A,8.25,chembl20,463759,9606,ACHE,30,C=1C=CC2=NC=3CCCCC3C(NCCCCNCCCON(=O)=O)=C2C1"
"NNRIFORGOBQWPJ-RRWCHQIANA-O,CHEMBL1172830,43,A,5.73,chembl20,642168,9606,ACHE,30,C=1(C=CC=C(C1)[N+](C)(C)C)OC(NC=2C=CC=CC2)=O"
"NLUGCGXGVPPWGN-GRYXBVCTNA-O,CHEMBL1084442,43,N,4.71,chembl20,633769,9606,ACHE,30,[N+]=1(C(=CN2C1C=CC=C2)C=3C=CC(OC(=O)NC)=CC3)C"
"OMXQTMJPGOSGPN-UHFFFAOYNA-N,5281672,43,A,7.92082,pubchem,1115338,9606,ACHE,30,O1C(C2=CC(O)=C(O)C(O)=C2)C(=O)C(=O)C=3C1=CC(O)=CC3O"
"OOPVLKYJVBPNJS-CYVLTUHYNA-N,CHEMBL154950,43,A,5.03,chembl20,29096,9606,ACHE,30,C/1(\C(NCCNCC=2OC(CN3CCCCC3)=CC2)C(C1=O)=O)=N/C"
"ONZMCJMKJCZKIT-VCHYOVAHNA-N,44371902,43,A,7.22185,pubchem,314091,9606,ACHE,30,BrC=1C=2C3=C(N(C2C=CC1OC(=O)N(C)C)C)/C(=N/C)/CC3"
"OKOVWMHSIFSGRG-UYBDAZJANA-N,705769,43,N,,pubchem,462900,9606,ACHE,30,S1C=2C(N(C(=O)NC3CCCCC3)C=4C1=CC=CC4)=CC=CC2"
"LSHSFAITCUQCLP-UHFFFAOYNA-N,CHEMBL3116279,43,A,5.54,chembl20,1289182,9606,ACHE,30,C=1C=CC2=C(C1)C(=NN2CC3=CC=CC=C3)OCC4=CC=CC=C4"
"LUBUSRLQUIHRJC-GPQMBLKYNA-N,CHEMBL2413746,43,N,4.97,chembl20,977210,9606,ACHE,30,C=1C=CC2=C(C1)N=C(N2)C=3C=CC(=CC3)OCCN(C)C"
"PGDUKVWHWPQMKJ-OCELEFLLNA-N,CHEMBL1668337,43,N,3.32,chembl20,717113,9606,ACHE,30,C1=CC([C@](CC(CC(C=O)C)=O)(O)C)=CC=C1C(=O)O"
"OQBWPSLLJDBFNI-CNRAGXNKNA-N,CHEMBL1760434,43,A,5.37,chembl20,1331515,9606,ACHE,30,N=1C(C(F)(F)F)=CC=2N(C(=NC2C1N)O)CC3=CC=CC=C3"
"NEZXWTGSAGKVIL-UHFFFAOYNA-N,CHEMBL104355,43,A,6.19,chembl20,28294,9606,ACHE,30,N(C=1C=C(F)C=CC1NCCSCC=2OC(CN(C)C)=CC2)(=O)=O"
"ORPDDSKKWLRCPQ-UHFFFAOYNA-N,CHEMBL157208,43,A,5.82,chembl20,29096,9606,ACHE,30,C=1(C(C#N)C#N)N(CCN1)CCNCC=2OC(CN3CCSCC3)=CC2"
"MJBVQPZKQXIAFA-UHFFFAOYNA-N,CHEMBL491527,43,N,4.57,chembl20,499943,9606,ACHE,30,C(=O)(C1=CC=C(C=C1)CN(CC#C)C)C=2C=C(C(=CC2)OC)OC"
"MKINDRBUGNVIIC-PKSOQXRJNA-N,CHEMBL3115029,43,N,4.96,chembl20,1288736,9606,ACHE,30,N(C(C1=CC=CC=C1)=O)C=2C=CC(=CC2)OCCN3CCCCC3"
"PXZFBORVHABSJM-NEGOFBITNA-O,CHEMBL357981,43,N,4.9,chembl20,28163,9606,ACHE,30,[N+]1(=C(N(C)C=C1)/C=N/O)COC(C(C#C)C)C"
"PSWZFGVUIMXTDK-PKSOQXRJNA-N,CHEMBL1203537,43,A,6.08,chembl20,29096,9606,ACHE,30,CNC(C(C#N)C#N)=NCCNCC=1OC(CN2CCCCC2)=CC1"
"PTCACPKCJXNQCA-UHFFFAOYNA-N,CHEMBL1083677,43,A,5.68,chembl20,633769,9606,ACHE,30,C1(C(C=2C(CC1)=CC=CC2)=O)CC3CCN(C=4C=CC=CC4)CC3"
"QYAGHNCHSVGMMO-UHFFFAOYNA-N,CHEMBL109018,43,A,5.47,chembl20,462117,9606,ACHE,30,C1(C(=C(C)C2=C(O1)C=C(OCC=3C=C(Cl)C=CC3)C=C2)C)=O"
"QYPIWAWBCRJQPR-LILDFLRNNA-N,CHEMBL1085019,43,A,5.27,chembl20,633769,9606,ACHE,30,C=1(C=C(C(=NN1)NCCN2CCCCC2)C)C=3C=CC=CC3"
"RCWHMXIVKWTKRN-FYJGNVAPNA-N,CHEMBL3235234,43,A,5.3,chembl20,1337218,9606,ACHE,30,C1N(CCC(C1)COC=2N=CC(=CC2)/C=N/O)CC3=CC=CC=C3"
"RDJZUBCTKUBHFU-UHFFFAOYNA-N,CHEMBL141352,43,A,6.97,chembl20,633769,9606,ACHE,30,CC(N(CCC1CCN(CC1)CC2=CC=CC=C2)C=3C=CN=CC3)=O"
"PQQFMAKVKNKKRI-VYHCWJBLNA-O,CHEMBL147213,43,N,4.49,chembl20,28161,9606,ACHE,30,[N+]1(=C(N(C)C=C1)/C=N/O)COC(CC(C)(C)C)C"
"PMVWXOVLDYBXSN-PKSOQXRJNA-N,9996198,43,A,6.49485,pubchem,241080,9606,ACHE,30,O1N=C(NCC2CCN(CC2)CC3=CC=CC=C3)C4=C1C=CC=C4"
"PPLOTTZPXVXAEU-QWDNXOHRNA-O,CHEMBL149084,43,N,4.12,chembl20,28163,9606,ACHE,30,C=1(N(C=C[N+]1CCCCC#C)C(C)(C)C)/C=N/O"
"PPMPPMKWHZDSNI-UHFFFAOYNA-N,9945711,43,A,7.59007,pubchem,566585,9606,ACHE,30,O1N=C(CCC2CCN(CC2)CC3=CC=CC=C3)C4=C1C=C(O)C=C4"
"QCEWCMMSOWEHFC-UHFFFAOYNA-N,11957509,43,A,5.47237,pubchem,600981,9606,ACHE,30,S1C=2C(N(C(=O)C(N(CC)CC)C)C=3C1=CC=CC3)=CC=CC2"
"QAZQHVMRLODQDE-PFRKTSEVNA-N,CHEMBL2425409,43,N,4.2,chembl20,981609,9606,ACHE,30,N1C(NC(C(C1=O)=CNNC(NC2=CC=C(C=C2)F)=S)=O)=S"
"PGQDUDULHWMHKG-UHFFFAOYNA-N,CHEMBL127527,43,A,7.34,chembl20,633769,9606,ACHE,30,CC(N(CCC1CCN(CC1)CC2=CC=CC=C2)C3=CC=CC(=C3)OC)=O"
"RDULWXCBBSHYJV-FOKLQQMPNA-N,CHEMBL186349,43,N,4.8,chembl20,633769,9606,ACHE,30,C1(=C2C(C(CC2(C)C)(C)C)=CC(/N=C/C=3C=CC=CC3O)=C1C)N"
"QLQLZILPUSPCNJ-UHFFFAOYNA-N,CHEMBL12937,43,A,6.68,chembl20,28737,9606,ACHE,30,C=1(OC(CSCCCCSCC=2OC(CN(C)C)=CC2)=CC1)CN(C)C"
"RPBZUFRIXGCULF-UHFFFAOYNA-N,CHEMBL498536,43,A,5.23,chembl20,513727,9606,ACHE,30,C1=CC2=C(C=C1)SC(C3=CC=CS3)CC(C=4C=C(C=CC4)O)=N2"
"SAWAJOAVUYQBDZ-UHFFFAOYNA-N,CHEMBL140948,43,A,5.17,chembl20,633769,9606,ACHE,30,N1(CCC2CCN(CC2)C)C(C=3C(C1=O)=CC=C(C3)N(=O)=O)=O"
"RXGLNBNEPYALMR-UHFFFAOYNA-N,CHEMBL154689,43,A,6.41,chembl20,29096,9606,ACHE,30,C=1(C(C#N)C#N)N(CCN1)CCNCC=2OC(CN(C)C)=CC2"
"QSJQKFPGHYDDTM-UYBDAZJANA-N,CHEMBL601282,43,N,4.79,chembl20,613958,9606,ACHE,30,CCN(CC)CCNC(=O)N1C2=CC=CC=C2SC3=CC=CC=C13"
"QTPHSDHUHXUYFE-HPHMPNDVNA-N,CHEMBL143812,43,A,9.49,chembl20,307248,9606,ACHE,30,ClC=1C=C2N=C3C(=C(N)C2=CC1)C4CC(C3)C=C(C4)CC"
"RUJWYXYXBBDFAY-UHFFFAOYNA-N,CHEMBL491346,43,N,3.46,chembl20,499943,9606,ACHE,30,C(=O)(C1=CC=C(C=C1)CN2CCOCC2)C=3C=C(C(=CC3)OC)OC"
"RTDPVOSMBHIAJV-UHFFFAOYNA-N,CHEMBL75110,43,A,7.7,chembl20,633769,9606,ACHE,30,C1=CC=CC(CN2CCC(CC2)CCC(C3=CC=C4C(=C3)CCN4)=O)=C1"
"RTIIFSJFUWPGNM-PKSOQXRJNA-N,CHEMBL1084703,43,A,7.0,chembl20,633769,9606,ACHE,30,C=1C=CC=C2C(=NSC12)NCC3CCN(CC3)CC4=CC=CC=C4"
"RSDNICWRHUAZOZ-QVUQFMIFNA-N,CHEMBL357207,43,A,8.86,chembl20,28153,9606,ACHE,30,C1=2C(=C3C4CC(CC)=CC(CC3=NC1=CC(=CC2Cl)Cl)C4)N"
"RSDPPDLPSMZJPP-UHFFFAOYNA-N,12851057,43,N,,pubchem,462900,9606,ACHE,30,S1C=2C(N(C(=O)N(C(C)C)C(C)C)C=3C1=CC=CC3)=CC=CC2"
"VFDQMJCSKFAKRY-UHFFFAOYNA-N,9798502,43,A,8.08092,pubchem,241080,9606,ACHE,30,O1N=C(CCC2CCN(CC2)CC3=CC=CC=C3)C=4C1=CC(OC)=CC4"
"VINZAEQAZWVGHS-PHIMTYICNA-N,823959,43,A,5.9393,pubchem,436495,9606,ACHE,30,S(=O)(=O)(N1[C@@H](CCC[C@@H]1C)C)C2=CC=C(N(=O)=O)C=C2"
"SVUHEBZBLFHMIS-UHFFFAOYNA-N,71718544,43,A,7.38405,pubchem,722584,9606,ACHE,30,N=1NC(CC1C2=NC=CC=C2)C3=C4C(=CC=5C3=CC=CC5)C=CC=C4"
"SVVHWFKGOPNOLR-UHFFFAOYNA-N,10092326,43,A,7.30103,pubchem,241080,9606,ACHE,30,BrC=1C=C2ON=C(CCC3CCN(CC3)CC4=CC=CC=C4)C2=CC1"
"SYVBUHCFIUTJIU-LNCJIPLDNA-O,CHEMBL34000,43,N,4.67,chembl20,28161,9606,ACHE,30,[N+]1(=C(N(C)C=C1)/C=N/O)COCCCC2=CC=CC=C2"
"SWPMHDQTQVIBCI-GPQMBLKYNA-N,CHEMBL1083676,43,N,3.36,chembl20,633769,9606,ACHE,30,C=1(C=C(C(=NN1)NCCN2CCOCC2)CO)C=3C=CC=CC3"
"STCFOTLTRXFZKK-GUDSEVTBNA-O,CHEMBL1644318,43,N,3.55,chembl20,700943,9606,ACHE,30,N1=CC=CC=[N+]1CCC[N+]2=CC=C(C=C2)/C=N/O"
"SJXBDUDRUITFQX-GPQMBLKYNA-N,CHEMBL155392,43,A,6.2,chembl20,29096,9606,ACHE,30,C(C(NC)=NCCNCC=1OC(CN(C)C)=CC1)(C#N)C#N"
"SKWSMMWIKFMIDN-UHFFFAOYNA-N,CHEMBL1761996,43,N,3.38,chembl20,739672,9606,ACHE,30,[N+]=1(C=CC=C2C=CC=CC12)COC[N+]=3C=CC=C4C=CC=CC34"
"VQVUIXDYVAPMOJ-UYBDAZJANA-N,CHEMBL1085020,43,A,5.89,chembl20,633769,9606,ACHE,30,C=1(C=C(C(=NN1)NCCN2CCCCC2)C)C=3C=CC(=CC3)Cl"
"VRIRSGPSYJRDTE-UHFFFAOYNA-N,CHEMBL1083678,43,N,4.82,chembl20,633769,9606,ACHE,30,C1(CCCC=2C(C1=O)=CC=CC2)CC3CCN(C=4C=CC=CC4)CC3"
"UOQUCRDUEDCZKN-DZQCGVKKNA-N,CHEMBL575614,43,A,6.18,chembl20,588496,9606,ACHE,30,C12C3=C(C=4C(N=C3CC(C1)C=C(C2)CC)=CN=CC4)N"
"UJHNPGCWWGEWLU-MRXNPFEDNA-N,CHEMBL1788297,43,N,2.92,chembl20,28307,9606,ACHE,30,C(OC=1C=C2[C@@H](CCC2=CC1)N(CC#C)C)(N(CC)C)=O"
"UJUAOQDFXUKZPZ-WARZVOSTNA-N,CHEMBL229334,43,N,4.78,chembl20,436796,9606,ACHE,30,C1C[C@@H]2C3=CC(C[C@]24[C@H](CCCN4C1)C(C3=O)O)C"
"UMVWYQXKBPJMOF-UHFFFAOYNA-N,CHEMBL50,43,N,4.42,chembl20,592838,9606,ACHE,30,C1=C(C2=C(C=C1O)OC(C(C2=O)=O)C3=CC=C(C(=C3)O)O)O"
"UEGRKPLAHWHWQQ-HPHMPNDVNA-N,CHEMBL415799,43,A,6.65,chembl20,410400,9606,ACHE,30,C1(C2CC(=CC1CC=3C2=C(C=4C(=CC(=CC4)Cl)N3)N)C)N"
"UFPXLIINJWSSMV-LILDFLRNNA-N,CHEMBL2413739,43,A,5.1,chembl20,977210,9606,ACHE,30,C1(=CC=C2C(=C1)N=C(N2)C=3C=CC(=CC3)OCCN(C)C)Cl"
"UFPXLIINJWSSMV-UYBDAZJANA-N,71769388,43,A,5.09583,pubchem,765128,9606,ACHE,30,ClC=1C=C2NC(=NC2=CC1)C=3C=CC(OCCN(C)C)=CC3"
"UGAUTTFBNQGETK-SDRQFZCRNA-N,45481994,43,A,5.19044,pubchem,437318,9606,ACHE,30,O1C2=NC3=C(C4CC(C3)C=C(C4)CC)C(N)=C2C(=C1C)C"
"TXBYPGKNXQTWRM-UHFFFAOYNA-N,CHEMBL340609,43,A,6.69,chembl20,633769,9606,ACHE,30,CC(N(CCC1CCN(CC2=CC=CC=C2)CC1)C3=CC=C(C=C3)F)=O"
"TXTTUYZAWMPGHW-VLGSPTGONA-N,CHEMBL543546,43,N,3.48,chembl20,28147,9606,ACHE,30,C(\C(C=1C=CC(=CC1)Cl)=O)(=N/O)/SCCN(C(C)C)C(C)C"
"UZPFLWVYZZRNBW-UHFFFAOYNA-N,CHEMBL1084784,43,N,4.77,chembl20,633769,9606,ACHE,30,[N+]=1(C)C(=CN2C1C=CC=C2)C=3C=CC(=CC3)OC(=O)N(C)C"
"VLINJGAWQXONRY-UHFFFAOYNA-N,CHEMBL3093800,43,A,6.57,chembl20,1278106,9606,ACHE,30,C=1C=CC=C[N+]1CCCCCCCC[N+]=2C=3C(C=CC2)=CC=CC3"
"SGQCQXFGSNJUNF-PKSOQXRJNA-N,CHEMBL294525,43,A,6.54,chembl20,633769,9606,ACHE,30,C=1(C=C2C(=CC1)C(=C3CCCCC3=N2)NCCCCCCC)N(=O)=O"
"SHYBFEOFEFSCKU-UHFFFAOYNA-N,CHEMBL148879,43,A,5.44,chembl20,28467,9606,ACHE,30,C(N(C1CCCCC1)C)(OC2=CC(CC(NCC#C)C)=CC=C2)=O"
"SHQNSNOQZLYJOO-UHFFFAOYNA-N,76318071,43,A,6.25493,pubchem,1071357,9606,ACHE,30,ClC1=CC=C(C2=NC3=C(C=4NCCCC42)C=C(C=C3)CNCC)C=C1"
"UQQDDFLWSGLUNL-BDGWVKIONA-N,CHEMBL1085032,43,A,5.4,chembl20,633769,9606,ACHE,30,C=1C=CC(CN(CCOCCNC(NC=2N=CC=CC2)=S)C)=CC1"
"UUUKUXDDELVPTG-DZQCGVKKNA-N,CHEMBL574747,43,N,4.3,chembl20,588496,9606,ACHE,30,C12C=3C(=C4C(=NC3CC(C1)C=C(C)C2)OC(=N4)C5CC5)N"
"UJAUBYKRRBNBIA-UHFFFAOYNA-N,CHEMBL553599,43,A,5.75,chembl20,28330,9606,ACHE,30,C(N(CC1=CC=CC=C1)C)(OC=2C=C3C(CCC3NCC#C)=CC2)=O"
"XCVPWZGPOABPOI-UHFFFAOYNA-N,CHEMBL1642970,43,N,4.7,chembl20,699906,9606,ACHE,30,C1=C[N+](C[N+]2=CC=C(C(C)(C)C)C=C2)=CC=C1C(C)(C)C"
"XDJOJDHEYDJBLQ-HPHMPNDVNA-N,CHEMBL341658,43,A,8.68,chembl20,307248,9606,ACHE,30,N=1C2=C(C3CC(=CC(C2)C3)CC)C(=C4C1C=C(C=C4)F)N"
"XGFNUPSMSGUBHW-QWOVJGMINA-N,CHEMBL1834066,43,N,4.76,chembl20,771459,9606,ACHE,30,C1=CC=C2C(=C1)C=CC=C2CNC=3C=CN=C(N3)N4CCNCC4"
"XKOPPJJSUOIQCM-UHFFFAOYNA-N,CHEMBL1761991,43,A,5.05,chembl20,739672,9606,ACHE,30,[N+]=1(C=CC=C2C=CC=CC12)CCC[N+]=3C=CC=C4C=CC=CC34"
"XJWPQJMEHMDIOS-UYBDAZJANA-N,CHEMBL3115027,43,N,4.96,chembl20,1288736,9606,ACHE,30,N(C(C1=CC=CC=C1)=O)C=2C=CC(=CC2)CN3CCCCC3"
"WAZIUDLZVPYNJC-PHIMTYICNA-N,44245423,43,A,6.73283,pubchem,436495,9606,ACHE,30,S(=O)(=O)(N1[C@@H](CCC[C@@H]1C)C)C=2C(N(=O)=O)=CC=CC2"
"XRCKCYUZWSKFGD-QWOVJGMINA-N,CHEMBL1618106,43,A,6.57,chembl20,785863,9606,ACHE,30,C=1(C=CC=2C(C1)=C(C3=C(N2)CCCC3)NCCCCCCC)OC"
"WVGVWICAQSPEPE-LILDFLRNNA-N,704267,43,N,,pubchem,462900,9606,ACHE,30,S1C=2C(N(C(=O)NC3CCCC3)C=4C1=CC=CC4)=CC=CC2"
"XYBJWCKGZDRJOC-UHFFFAOYNA-N,CHEMBL92142,43,A,6.66,chembl20,715113,9606,ACHE,30,C1(CCC2CCN(CC2)CC=3C=CC=CC3)=NC=CC4=C1C=CC=C4"
"YBHMQTHNPQNNEB-LQFNOIFHNA-N,CHEMBL1084094,43,A,7.33,chembl20,633769,9606,ACHE,30,C1=CC=CC2=C(NCCCCCCCCN(C)C)C=3CCCCC3N=C12"
"YAQNHPBYWUEFCO-XBTAAFKLNA-N,CHEMBL1085285,43,A,6.92,chembl20,633769,9606,ACHE,30,C=1C=CC=C2C(=NNC12)NCC3CCN(CC3)CC4=CC=CC=C4"
"WNLYOXFKVMXTBI-UHFFFAOYNA-N,CHEMBL140990,43,A,7.77,chembl20,633769,9606,ACHE,30,N1(CC2=C(CC1=O)C=CC=C2)CCC3CCN(CC3)CC=4C=CC=CC4"
"WNOVRIVBMAIXOK-UHFFFAOYNA-N,CHEMBL336276,43,A,6.7,chembl20,29411,9606,ACHE,30,N1(C(N(C)C)=O)C(=NC(=N1)C=2C=CC(=CC2)C)SCCCCCC"
"WLEKXXPTBPECMY-UHFFFAOYNA-N,10405626,43,A,8.14267,pubchem,241080,9606,ACHE,30,O1N=C(CCC2CCN(CC2)CC3=CC=CC=C3)C=4C1=CC=C(OC)C4"
"WISZSGXCFVLVOP-VXJURUMENA-N,CHEMBL1668336,43,N,3.25,chembl20,717113,9606,ACHE,30,C1=CC([C@H](CC(=O)CC(C=O)C)C)=CC=C1C(=O)O"
"WUFOFZBXUSTQCN-GPQMBLKYNA-N,CHEMBL1082980,43,N,4.69,chembl20,742791,9606,ACHE,30,C(NC=1C=CN=C(N1)N2CCN(CC2)C)CC3=CC=CC=C3"
"WOQRKVSECROGOP-OAHLLOKONA-N,CHEMBL255230,43,N,4.36,chembl20,462117,9606,ACHE,30,C1(=C(OC(=O)N(C)CCC)C=C2C(CC[C@H]2NCC#C)=C1)Cl"
"XCFJLDAMSOHYQJ-UHFFFAOYNA-N,CHEMBL155111,43,A,7.1,chembl20,29096,9606,ACHE,30,C=1(C(C#N)C#N)N(CCN1)CCNCC=2OC(CN3CCCC3)=CC2"
"WXAQWLKLTGJRKY-HBYUFYAVNA-O,CHEMBL149542,43,A,5.28,chembl20,28163,9606,ACHE,30,[N+]1(=C(N(C)C=C1)/C=N/O)COC(CC#C)CCC"
"WZVZDMSPGXVHOP-UHFFFAOYNA-N,9949561,43,A,8.11014,pubchem,566585,9606,ACHE,30,O1N=C(CCC2CCN(CC2)CC3=CC=CC=C3)C=4C1=CC=C(C4)C"
"WVJSLMIKTFBTBO-WVMALLHKNA-N,CHEMBL3235210,43,A,5.3,chembl20,1337218,9606,ACHE,30,C1=CC=CC(=C1)CN2CCC(CC2)CNC(/C(=N/O)/C#N)=O"
"XBGJISBWJWTPLH-UHFFFAOYNA-N,CHEMBL3116298,43,A,5.07,chembl20,1289182,9606,ACHE,30,C=1(C=CC2=C(C1)C(=NN2CC3=CC=CC=C3)OCC4=CC=CC=C4)N"
"YQATZRMIXKASMD-UYBDAZJANA-N,CHEMBL1766139,43,N,4.82,chembl20,742791,9606,ACHE,30,C1=C(N=C(N=C1)N2CCN(CC2)CCC)NCC=3C=CC=CC3"
"YNMBQQBSDFDHFH-UYBDAZJANA-N,777336,43,N,,pubchem,462900,9606,ACHE,30,S1C=2C(N(C=3C1=CC=CC3)C(=O)NC=4C=CC=CC4)=CC=CC2"
"YNQLJZYIOAPXMU-PKSOQXRJNA-N,CHEMBL7002,43,N,4.82,chembl20,774691,9606,ACHE,30,N1=C(SC(=C1O)CC2=CC=C(OCC3(C)CCCCC3)C=C2)O"
"YSANROTYHBNTDV-YAQRNVERNA-N,CHEMBL321808,43,A,6.33,chembl20,28293,9606,ACHE,30,N(C=1C(=NN=CC1)NCCSCC=2OC(CN(C)C)=CC2)(=O)=O"
"YWAVTBJTHDTHKT-DZQCGVKKNA-N,CHEMBL584603,43,A,6.07,chembl20,588496,9606,ACHE,30,C12C3=C(C4=C(N=C3CC(C1)C=C(C2)CC)N=CC=C4)N"
"YKTICKJUTVSZBR-UHFFFAOYNA-N,CHEMBL73974,43,A,7.37,chembl20,633769,9606,ACHE,30,C1=CC=CC(CN2CCC(CCC(C3=CC=C4C(=C3)CCN4)=O)CC2)=C1F"
"YKUXAAJJGAYTRC-UHFFFAOYNA-N,CHEMBL338720,43,A,6.25,chembl20,29411,9606,ACHE,30,N1(C(N(C)C)=O)C(=NC(=N1)C=2C=CC(=CC2)C3=CC=CC=C3)SC"
"XWIIHZHUZCWNLW-UHFFFAOYNA-N,CHEMBL336398,43,A,7.0,chembl20,29411,9606,ACHE,30,N1(C(SCC2CC2)=NC(=N1)C=3C=CC(=CC3)Cl)C(N4CCCCC4)=O"
"XWILTRCLQISZDK-LNNLXFCONA-N,90654891,43,A,6.82391,pubchem,1127116,9606,ACHE,30,N(C=1C=2CCCCC2N=C3C1C=CC=C3)CCCCCC4=NC=CC=C4"
"XVGLAFPHPBJZEL-UHFFFAOYNA-N,CHEMBL154211,43,A,7.52,chembl20,29096,9606,ACHE,30,C=1(C(C#N)C#N)N(CCN1)CCNCC=2OC(CN3CCCCC3)=CC2"
"XTRTWLAGVWOKQO-UHFFFAOYNA-N,CHEMBL92775,43,A,7.0,chembl20,633769,9606,ACHE,30,C=1C(=CC=C2C(=NOC12)CCC3CCN(CC3)CC4=CC=CC=C4)C#N"
"XWAFYFQOGKPZHP-UHFFFAOYNA-N,CHEMBL56470,43,A,6.77,chembl20,633769,9606,ACHE,30,C1=CC(C(N(CCC2CCN(CC2)CC3=CC=CC=C3)C)=O)=CC=C1"
"XQYZDYMELSJDRZ-UHFFFAOYNA-N,CHEMBL19224,43,N,4.94,chembl20,347060,9606,ACHE,30,C1=2C(=NC=CC1=CC(OC)=C(C2)OC)CC=3C=C(OC)C(=CC3)OC"
"ZNARRZNSRNXCPB-KHPPLWFENA-N,CHEMBL96246,43,A,6.68,chembl20,28150,9606,ACHE,30,N1=C(C2=CC=CC=C2O1)/C=C\C3CCN(CC3)CC=4C=CC=CC4"
"ZNARRZNSRNXCPB-ZHACJKMWNA-N,CHEMBL126939,43,A,6.68,chembl20,715113,9606,ACHE,30,C=1C=CC=C2C(=NOC12)/C=C/C3CCN(CC3)CC4=CC=CC=C4"
"ZAVGGNVFCVGTHW-UHFFFAOYNA-N,CHEMBL240792,43,A,6.87,chembl20,450032,9606,ACHE,30,C12(CCCC1)N=C(N(C2=O)CC3=CC=C(C=C3)N(=O)=O)CCCC"
"YXIDPUJWSXNQBE-XBTAAFKLNA-N,CHEMBL101988,43,A,5.74,chembl20,633769,9606,ACHE,30,C=1C=CC(CN(CCOCCNC(NC=2C=CC(=CC2)Cl)=S)C)=CC1"
"YXJWZYKOAVFJGE-VEORKLDJNA-N,CHEMBL362685,43,A,6.77,chembl20,302690,9606,ACHE,30,C(=O)(NCCCC)OCCCCCCCCCCCCCCCCOC(=O)NCCCC"
"ZKQCXLRXJGGZDE-LNNLXFCONA-N,CHEMBL1084092,43,A,6.83,chembl20,633769,9606,ACHE,30,C1=CC=CC2=C(NCCCCCCCCCCN)C=3CCCCC3N=C12"
"ZJCILDCILOKWCX-UHFFFAOYNA-N,10404467,43,A,6.47001,pubchem,566585,9606,ACHE,30,N1(CCC(CC1)CCC=2N=CN=C3C2C=CC=C3)CC4=CC=CC=C4"
"ZGPOCYPNYDVRTG-PKSOQXRJNA-N,705757,43,N,,pubchem,462900,9606,ACHE,30,S1C=2C(N(C=3C1=CC=CC3)C(=O)NCC4=CC=CC=C4)=CC=CC2"
"ZEZHVLKHFYAVTB-AZUIKXFHNA-N,CHEMBL204895,43,A,7.0,chembl20,342264,9606,ACHE,30,C=1(C=C2C(=CC1)O[C@H]3OCC[C@@]23C)OC(NCC)=O"
"ZCUGLCPNDXQRDS-UHFFFAOYNA-N,CHEMBL557181,43,A,7.52,chembl20,28164,9606,ACHE,30,C=12C=C(C(=O)CCC3CCN(CC=4C=CC=CC4)CC3)C=CC1OCCO2"
"ZRDXAEKCZXNZEQ-UHFFFAOYNA-N,CHEMBL268499,43,A,6.13,chembl20,28737,9606,ACHE,30,C=1(OC(CSCCCCCCSCC=2OC(CN(C)C)=CC2)=CC1)CN(C)C"
"ZXUFVYAMHXGBOE-PKSOQXRJNA-N,CHEMBL270491,43,A,8.19,chembl20,463759,9606,ACHE,30,O(CCCNCCCNC=1C=2CCCCC2N=C3C=CC=CC13)N(=O)=O"
"ZXXFOYDADMGDJQ-UYBDAZJANA-N,CHEMBL1766141,43,N,4.57,chembl20,742791,9606,ACHE,30,C1=C(NCC=2C=CC=CC2)N=C(N=C1)N3CCN(CC3)CCOC"
"AYUGQAIEBQUVSS-MYDTYPMWNA-N,CHEMBL155754,43,A,6.64,chembl20,29400,9606,ACHE,30,N1(C\2=C(CC/C2=N/C)C=3C1=CC=C(OC(=O)NC)C3Cl)C"
"AZFBIPJRZLAQFW-UHFFFAOYNA-N,CHEMBL462872,43,A,7.21,chembl20,931327,9606,ACHE,30,C1(C(=CC=2C=C(C(=CC12)OC)OC)CC=3C=C(C=CC3)CN(C)C)=O"
"BBTOCHYFQHOWFS-PKSOQXRJNA-N,CHEMBL2413742,43,A,5.85,chembl20,977210,9606,ACHE,30,C1(=CC=C2C(=C1)N=C(N2)C=3C=CC(=CC3)OCCN4CCCC4)Cl"
"ASUTZQLVASHGKV-JDFRZJQENA-N,CHEMBL659,43,A,11.52,chembl20,698706,9606,ACHE,30,[C@]123C=4C(=C(OC)C=CC4CN(CC1)C)O[C@H]2C[C@H](C=C3)O"
